customer_id,first_name,last_name,email,transaction_activity,customer_preference
Otua909,Tony,Reid,kimberlyedwards@example.net,withdrawal,app
Otua805,James,Estrada,bowenpaul@example.com,withdrawal,app
Otua930,Patricia,Miller,iharris@example.org,withdrawal,website
Otua639,Antonio,Davis,avega@example.org,withdrawal,app
Otua103,Dennis,Norton,kylemartin@example.com,withdrawal,website
Otua300,Kyle,Hale,michellebennett@example.org,deposit,website
Otua795,Tracy,Moore,patrick44@example.net,deposit,app
Otua099,Martha,Graves,christopher98@example.net,deposit,website
Otua283,Andrew,Rivera,kara30@example.com,withdrawal,app
Otua900,Sarah,Chandler,thomassmith@example.net,withdrawal,app
Otua605,George,Farley,alyssaclark@example.net,deposit,app
Otua860,Steven,Casey,frostpamela@example.net,withdrawal,website
Otua201,Joseph,Jones,anthony36@example.com,withdrawal,app
Otua580,Cindy,Lester,pmorgan@example.org,deposit,website
Otua653,Kari,Cherry,alyssa52@example.net,deposit,website
Otua902,Jessica,Martinez,ftaylor@example.org,withdrawal,app
Otua993,Tina,Koch,thomasaudrey@example.net,deposit,app
Otua107,Eric,Logan,garciajesse@example.net,withdrawal,app
Otua757,Michael,Miller,natalie10@example.net,deposit,website
Otua997,William,Rivera,josephtorres@example.com,withdrawal,website
Otua902,Cathy,Miller,millerashley@example.com,deposit,app
Otua863,Michelle,Price,catherineturner@example.com,withdrawal,app
Otua583,Lisa,Haley,john94@example.org,deposit,app
Otua991,Cassandra,Rice,matthewcollins@example.com,deposit,app
Otua966,Robert,Fleming,christensennatasha@example.org,withdrawal,app
Otua830,Steven,Olson,ashley06@example.net,withdrawal,app
Otua303,Richard,Silva,harnold@example.com,deposit,app
Otua283,Cody,Wright,williamssandra@example.com,withdrawal,website
Otua099,Olivia,Hodges,ugamble@example.org,deposit,website
Otua050,Peggy,Stevens,andrew83@example.net,deposit,website
Otua099,Tommy,Morales,garciaamy@example.com,deposit,app
Otua700,Lindsay,Moreno,nduncan@example.net,deposit,app
Otua506,Ryan,Johnson,ewalker@example.com,deposit,website
Otua190,Ashley,Jones,lisa48@example.org,deposit,website
Otua709,Alexandria,Jennings,gallagheraaron@example.net,withdrawal,app
Otua291,Jennifer,Donovan,suzanne54@example.com,withdrawal,website
Otua896,Mary,Woods,marysanchez@example.com,withdrawal,app
Otua898,Paul,Rocha,santosmelissa@example.net,deposit,app
Otua293,Brandon,Hernandez,davekim@example.com,withdrawal,app
Otua861,Heather,Ingram,cjones@example.org,withdrawal,website
Otua582,Joseph,Marquez,sheltonsarah@example.net,withdrawal,website
Otua090,Destiny,Jimenez,heidiwalker@example.com,withdrawal,website
Otua959,Nathaniel,Young,bmontoya@example.com,withdrawal,website
Otua980,Michael,Lambert,stephanieingram@example.com,deposit,app
Otua722,Sean,Mcmillan,griffincarrie@example.org,withdrawal,app
Otua391,Stephanie,Delgado,mlee@example.org,deposit,app
Otua652,Carla,Vaughn,amanda04@example.org,deposit,app
Otua199,Karen,Banks,johnny52@example.org,deposit,app
Otua059,Tracy,Miller,marcuslee@example.net,withdrawal,website
Otua906,Sarah,Freeman,owensbenjamin@example.com,withdrawal,app
Otua030,Christopher,Huff,carterlauren@example.com,deposit,website
Otua890,David,Salinas,fosteralan@example.org,deposit,website
Otua951,Ricky,Young,wilsonsuzanne@example.net,withdrawal,website
Otua185,Shannon,Gregory,marc35@example.net,withdrawal,app
Otua652,Margaret,Carey,richardmurphy@example.net,withdrawal,website
Otua179,Jason,Jones,charles38@example.org,withdrawal,app
Otua609,Jennifer,Miller,kenneth84@example.com,withdrawal,app
Otua279,Erin,Wright,hickscolin@example.org,deposit,app
Otua137,Norma,Turner,cooperbenjamin@example.org,withdrawal,website
Otua191,Richard,Christensen,daydanielle@example.org,deposit,website
Otua092,Larry,Owens,andersonphillip@example.com,deposit,app
Otua372,Stacey,Norris,johnsongregory@example.org,deposit,app
Otua192,Paul,Barnes,timothy07@example.org,withdrawal,website
Otua970,Mark,Armstrong,kathrynmiller@example.org,deposit,app
Otua222,Michael,Rivera,arroyocody@example.com,withdrawal,app
Otua681,Amy,Craig,hcampbell@example.net,withdrawal,app
Otua032,Patrick,Mills,amanda54@example.net,deposit,app
Otua099,Sarah,Kim,ericnelson@example.com,withdrawal,website
Otua991,Lee,Meadows,colemanelizabeth@example.com,withdrawal,website
Otua860,Dean,Ruiz,robinsonbeth@example.com,deposit,website
Otua385,Brandon,Carter,rhall@example.org,withdrawal,website
Otua309,Kim,Hoffman,johnsonmichael@example.org,withdrawal,app
Otua299,Alec,Molina,ireese@example.com,deposit,website
Otua907,Sharon,Stevens,usmith@example.org,withdrawal,app
Otua999,Robert,Shepard,robertjames@example.net,withdrawal,app
Otua692,Amy,Miller,michaelfischer@example.org,deposit,app
Otua191,Laura,Davis,hickmancathy@example.org,withdrawal,app
Otua660,Summer,Espinoza,jacobtorres@example.net,deposit,website
Otua293,Juan,Delgado,robinsonjames@example.com,withdrawal,app
Otua723,Melissa,Rodriguez,johnsonelizabeth@example.org,deposit,website
Otua133,Robert,Oneill,hpark@example.net,withdrawal,app
Otua995,Carlos,Jackson,aberry@example.org,withdrawal,website
Otua160,Lisa,Kennedy,vray@example.org,deposit,website
Otua005,Ralph,Cook,laura59@example.net,deposit,app
Otua930,Daniel,Stewart,jason64@example.com,deposit,app
Otua661,Jesse,Vang,schroederchelsea@example.net,deposit,app
Otua609,Brian,Cobb,rgonzalez@example.net,deposit,app
Otua500,David,Dunlap,rachelcase@example.com,deposit,website
Otua120,Sherri,Woodward,ashley73@example.net,deposit,website
Otua612,Amy,Jones,timothygarcia@example.org,deposit,app
Otua773,Steven,Ponce,cervanteskevin@example.net,deposit,app
Otua903,Rick,Wright,brownseth@example.net,deposit,app
Otua356,Thomas,Garcia,joseph18@example.net,withdrawal,app
Otua010,James,Roberson,joshua71@example.org,withdrawal,app
Otua291,Karen,Martin,corywilliams@example.net,withdrawal,app
Otua021,Debra,Lee,tmiles@example.net,withdrawal,app
Otua897,Justin,Hudson,robin78@example.com,deposit,app
Otua666,Brandy,Rice,carrolljoseph@example.org,withdrawal,website
Otua009,Elizabeth,Golden,cpacheco@example.net,withdrawal,app
Otua908,Briana,Petersen,xwallace@example.com,withdrawal,app
Otua073,Jessica,Shea,hross@example.com,deposit,app
Otua809,Claudia,Gonzalez,scottjessica@example.net,withdrawal,website
Otua251,Deanna,Leblanc,mikemartinez@example.net,deposit,website
Otua063,Heather,Moody,michelle80@example.com,deposit,website
Otua095,Courtney,Matthews,ryan69@example.net,withdrawal,website
Otua191,Dominique,Stone,monica44@example.org,deposit,website
Otua072,Eric,Dunn,michellesummers@example.net,deposit,website
Otua989,Kristin,West,santiagoteresa@example.org,withdrawal,website
Otua555,Michelle,Diaz,smithamanda@example.com,withdrawal,app
Otua530,Karen,Ramirez,campbellcassandra@example.net,withdrawal,website
Otua130,Kari,Mann,kim14@example.com,deposit,app
Otua185,Albert,Hicks,qclark@example.net,deposit,website
Otua570,Robert,Harris,jessica35@example.org,deposit,app
Otua996,Benjamin,Steele,kathryn32@example.org,withdrawal,app
Otua220,Kathy,Mueller,ncooke@example.net,deposit,app
Otua906,Jessica,Acosta,mitchellmeyer@example.net,deposit,website
Otua899,Shelley,White,ilewis@example.org,deposit,website
Otua822,Timothy,Wheeler,perry41@example.net,deposit,app
Otua291,Cynthia,Smith,williamsrobert@example.com,withdrawal,app
Otua596,Matthew,Graves,kfields@example.net,deposit,website
Otua972,Susan,Fox,veronica78@example.com,deposit,app
Otua618,Matthew,Hayes,jacksonjustin@example.org,withdrawal,website
Otua929,Ashley,Gonzalez,johnperry@example.com,deposit,app
Otua192,George,Miller,bradleydonna@example.com,deposit,website
Otua995,Adriana,Washington,eromero@example.org,withdrawal,website
Otua500,Jessica,Wheeler,shines@example.com,deposit,app
Otua090,Mark,Munoz,jessicalawson@example.org,withdrawal,app
Otua558,Megan,Johnson,richardsonpatricia@example.org,deposit,app
Otua650,Rebecca,Savage,hdixon@example.org,deposit,app
Otua918,Nicole,Cohen,elizabethbowers@example.com,withdrawal,website
Otua291,Debra,Foster,rodriguezsuzanne@example.net,deposit,website
Otua119,Michael,Rice,nicole66@example.net,withdrawal,website
Otua129,Joel,Terry,wyattpeter@example.net,withdrawal,website
Otua936,Tyler,Becker,lgarza@example.org,deposit,app
Otua678,Carolyn,Smith,phubbard@example.net,deposit,website
Otua238,John,Miller,monicahunt@example.net,deposit,app
Otua079,Adriana,Burns,woodjoyce@example.com,withdrawal,app
Otua309,Gregory,Charles,angelacastillo@example.net,deposit,website
Otua929,Tina,Vega,nmartin@example.net,deposit,app
Otua660,Suzanne,Taylor,wolfeamanda@example.net,deposit,app
Otua970,Jesse,Paul,uwilson@example.net,withdrawal,app
Otua119,Krista,Duncan,christopher82@example.com,withdrawal,app
Otua069,Maria,Huang,ericnavarro@example.org,deposit,website
Otua980,Melissa,Torres,jrobbins@example.org,withdrawal,website
Otua900,Jennifer,Atkinson,newtoncarl@example.com,deposit,website
Otua703,Emily,Harris,lindsaywilliams@example.org,deposit,website
Otua531,Lindsay,Acosta,qkelly@example.com,withdrawal,app
Otua560,Christina,Humphrey,trevinosteven@example.com,deposit,app
Otua129,Jessica,Ross,kramermaria@example.org,deposit,app
Otua098,Raymond,Miller,nguyenkevin@example.net,deposit,app
Otua770,Sandra,Howell,jacobsonjulie@example.net,withdrawal,app
Otua192,Shelia,Zimmerman,mercedesbrown@example.com,withdrawal,app
Otua978,Ryan,Wade,oclark@example.net,deposit,app
Otua960,Justin,Stone,qestrada@example.org,deposit,app
Otua993,Preston,Burton,mariastewart@example.net,withdrawal,website
Otua999,Michael,Key,kristin30@example.com,withdrawal,website
Otua930,Jeffrey,Jones,zjones@example.com,deposit,app
Otua011,Jennifer,Powell,sergiobrewer@example.org,withdrawal,website
Otua685,Cindy,Johnson,kristine45@example.net,deposit,website
Otua609,Judith,Gonzalez,fwillis@example.com,withdrawal,website
Otua585,Laurie,Carlson,nelsondiane@example.net,deposit,app
Otua258,Cory,Choi,aaron40@example.org,withdrawal,website
Otua089,Jessica,Figueroa,walkerjoe@example.net,deposit,app
Otua997,Lindsay,Mooney,shawn88@example.net,withdrawal,website
Otua189,Richard,Holland,scottjesse@example.org,withdrawal,app
Otua369,Rachel,Bryant,wwillis@example.com,withdrawal,app
Otua199,John,Vaughn,erichughes@example.org,withdrawal,app
Otua238,Jeremy,Cross,pamela98@example.org,withdrawal,app
Otua883,Christine,White,petersonmatthew@example.org,withdrawal,app
Otua996,John,Holland,crystal47@example.net,withdrawal,website
Otua697,Tyler,Rogers,mark13@example.org,deposit,app
Otua759,Deborah,Jenkins,normabrewer@example.org,deposit,app
Otua787,Susan,Gutierrez,xayers@example.net,withdrawal,app
Otua110,Michele,Mitchell,kenneth70@example.org,withdrawal,website
Otua585,Christopher,Willis,amandariley@example.com,withdrawal,website
Otua995,Elizabeth,Hunter,melissamason@example.net,withdrawal,website
Otua097,Jeffrey,Anderson,huertajohn@example.com,withdrawal,app
Otua833,Todd,Hill,narnold@example.com,withdrawal,app
Otua389,Raymond,Gordon,toddkevin@example.org,deposit,website
Otua385,Christian,Dunn,timothy30@example.net,withdrawal,website
Otua371,Elizabeth,Copeland,susanlowe@example.com,deposit,website
Otua920,Haley,Baldwin,aaron12@example.net,deposit,website
Otua022,Cheryl,Blevins,donald70@example.org,deposit,app
Otua952,Matthew,Graves,ashleemccoy@example.org,deposit,website
Otua613,Melissa,Chambers,fitzgeralddavid@example.org,deposit,app
Otua063,Jennifer,Sullivan,charlesmunoz@example.net,deposit,app
Otua295,Lisa,Koch,ruben01@example.net,withdrawal,app
Otua000,Frank,Brooks,ethan98@example.com,withdrawal,app
Otua019,Dana,Riley,brianramirez@example.org,withdrawal,app
Otua096,Bernard,Cox,bridgeslori@example.net,withdrawal,website
Otua968,Michael,Gibson,mackenzie55@example.com,withdrawal,app
Otua089,Sara,Carroll,roger76@example.net,deposit,website
Otua365,Brandi,Phillips,graydeanna@example.com,withdrawal,app
Otua686,Theresa,Hicks,perezkayla@example.org,deposit,website
Otua939,Joseph,Christensen,reeseamy@example.com,deposit,app
Otua875,Brian,Martinez,epowers@example.com,deposit,app
Otua982,Cheyenne,White,brian85@example.com,deposit,app
Otua799,Jonathan,Ayala,pphillips@example.com,deposit,app
Otua099,Gregory,Arnold,dodsonrick@example.com,withdrawal,website
Otua752,Nicholas,Johnson,jhiggins@example.com,withdrawal,app
Otua980,Alison,Bray,shayes@example.net,withdrawal,app
Otua939,Jennifer,Davis,christopherbeard@example.com,deposit,website
Otua680,Jeremy,Preston,jonesherbert@example.org,withdrawal,website
Otua105,Gregory,Moreno,moniquehernandez@example.org,deposit,app
Otua723,Gina,Haas,joshuadavenport@example.net,deposit,app
Otua099,Dennis,Ortiz,paul75@example.com,deposit,app
Otua625,Kathy,Parks,pgarcia@example.com,deposit,website
Otua035,Kevin,Rodriguez,fwilliams@example.com,withdrawal,app
Otua990,Garrett,Schaefer,cruzmary@example.org,deposit,app
Otua169,Stacy,Cox,daniel43@example.net,deposit,app
Otua718,Kevin,Jones,wilsonnathan@example.com,deposit,website
Otua959,Paige,Cole,kallen@example.org,deposit,website
Otua980,Isaac,Mendoza,andrew42@example.com,deposit,app
Otua955,Anita,Murray,omartin@example.com,deposit,app
Otua099,David,Clark,edwardssandra@example.com,deposit,website
Otua809,Antonio,Lewis,hcolon@example.org,deposit,website
Otua995,Katherine,Smith,cleblanc@example.com,deposit,website
Otua380,Alexandra,Blankenship,williamroberts@example.org,withdrawal,app
Otua582,Melissa,Collins,danielle89@example.net,withdrawal,app
Otua651,John,Sanchez,lindsey19@example.net,withdrawal,website
Otua995,Shannon,Davis,bryan07@example.com,deposit,app
Otua382,Sarah,Fowler,vdavis@example.com,deposit,app
Otua103,Raven,Bradley,echapman@example.net,deposit,app
Otua955,Emily,Sullivan,daniel32@example.com,withdrawal,website
Otua990,Christopher,Lane,kbean@example.com,withdrawal,app
Otua650,Ashley,Woods,thicks@example.com,withdrawal,website
Otua675,Amanda,Thompson,ehaynes@example.org,withdrawal,website
Otua598,Leon,Ramirez,valerieedwards@example.com,withdrawal,website
Otua669,Troy,Potts,othompson@example.org,withdrawal,website
Otua099,Marcus,Robinson,fitzgeraldmorgan@example.net,withdrawal,website
Otua299,Sarah,Harvey,bknapp@example.org,deposit,website
Otua569,Christina,Young,meyerbruce@example.org,deposit,app
Otua209,Evan,Chapman,kayla42@example.com,withdrawal,website
Otua299,Wendy,Robbins,nealjennifer@example.org,deposit,website
Otua262,Mary,Fernandez,david42@example.org,withdrawal,app
Otua990,William,Hunt,ywinters@example.net,deposit,website
Otua750,Michael,Cook,charper@example.net,withdrawal,website
Otua956,Kayla,Mcmahon,yhart@example.net,deposit,app
Otua908,Kylie,Bradford,vchristian@example.net,deposit,website
Otua022,Kayla,Ortiz,santiagosteven@example.org,deposit,app
Otua993,Nicole,Alvarez,rosaleselizabeth@example.net,deposit,app
Otua739,Gary,Moore,josehoffman@example.net,deposit,website
Otua598,Sarah,Sandoval,kevinmills@example.com,withdrawal,app
Otua956,Diana,Howard,osmith@example.org,withdrawal,website
Otua059,Tara,Forbes,sandersheather@example.org,withdrawal,website
Otua233,Matthew,Hernandez,robertsonsteven@example.net,withdrawal,app
Otua153,Susan,Cummings,tlopez@example.com,deposit,website
Otua580,Jason,Taylor,leah70@example.net,deposit,app
Otua191,Leah,Haas,jessica40@example.org,deposit,website
Otua992,Amanda,Gardner,fpowell@example.net,withdrawal,app
Otua725,Nicole,Wheeler,fturner@example.net,withdrawal,website
Otua159,John,Moss,lisa33@example.org,deposit,app
Otua678,Ronnie,Scott,erika18@example.org,deposit,app
Otua622,Kimberly,Ochoa,jonesstacey@example.net,deposit,website
Otua250,Christina,Gray,johnwells@example.com,withdrawal,app
Otua589,Carrie,Ramos,fischerjulia@example.com,withdrawal,website
Otua333,Samuel,Fernandez,steven65@example.com,deposit,website
Otua530,Michael,Mendoza,johnsondavid@example.net,withdrawal,website
Otua089,Gregory,Johnson,arnoldmaria@example.com,deposit,app
Otua990,Brian,Garrett,jonesroger@example.com,deposit,website
Otua695,Tiffany,Garcia,barnesgreg@example.org,deposit,app
Otua228,Dennis,Sullivan,eric04@example.org,deposit,app
Otua185,Joseph,Young,andrew91@example.com,withdrawal,website
Otua809,Stacy,Turner,hernandezjulie@example.com,withdrawal,website
Otua701,Amy,Reid,diane14@example.com,deposit,website
Otua222,Theresa,Beasley,changmichael@example.com,deposit,app
Otua192,Cindy,Brown,sgarcia@example.net,deposit,website
Otua979,Alexandra,Ritter,tatebenjamin@example.com,withdrawal,app
Otua380,Candice,Deleon,clowe@example.org,deposit,app
Otua303,Michael,Holland,bwilliams@example.org,withdrawal,app
Otua699,Anne,Roberts,piercevictor@example.net,withdrawal,website
Otua937,Michael,Young,uthompson@example.com,withdrawal,website
Otua853,David,Burke,hopkinssusan@example.net,deposit,app
Otua092,Robert,Foley,anitaconrad@example.org,withdrawal,app
Otua208,Ralph,Thompson,nguyenjennifer@example.com,deposit,website
Otua920,Charles,Powers,mmalone@example.net,deposit,website
Otua673,Joseph,Wheeler,thomastimothy@example.com,deposit,app
Otua069,Derrick,Bennett,mark72@example.com,withdrawal,website
Otua988,Victor,Yates,antoniofarley@example.com,withdrawal,app
Otua602,Sean,Perez,melissalane@example.com,withdrawal,website
Otua829,Michael,Murphy,omann@example.com,withdrawal,website
Otua225,Suzanne,Galvan,hawkinsjustin@example.com,deposit,website
Otua835,Benjamin,Cross,williamsnicholas@example.com,deposit,app
Otua935,Joseph,Jimenez,wlewis@example.org,withdrawal,app
Otua955,Anthony,Walker,bmiller@example.com,deposit,app
Otua969,William,Fernandez,todd18@example.net,withdrawal,app
Otua781,Heather,Barnes,samantha33@example.net,withdrawal,app
Otua910,Keith,Price,jeffreycasey@example.org,withdrawal,app
Otua350,Peter,Webster,stuart31@example.com,withdrawal,website
Otua069,Christian,Ball,jsaunders@example.org,withdrawal,website
Otua998,Johnny,Mcneil,qmccormick@example.org,deposit,website
Otua966,Todd,Jenkins,brentacosta@example.com,deposit,website
Otua901,Michael,Miller,sjimenez@example.net,withdrawal,website
Otua599,Amy,Gonzalez,gnicholson@example.com,deposit,app
Otua110,Kimberly,Choi,palmershelly@example.com,withdrawal,app
Otua025,Joseph,Cain,xwilliams@example.com,withdrawal,website
Otua898,Daniel,Sanchez,craigross@example.com,deposit,website
Otua339,Dana,Franklin,buckleyryan@example.net,withdrawal,website
Otua636,Andrea,Smith,sarahbraun@example.com,deposit,app
